initialize network with normal
loading renderer from pre-trained checkpoint...
begin drawing...
iteration step 0, G_loss: 0.00000, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 1 / 9
iteration step 261, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 262, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 263, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 264, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 265, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 266, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 267, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 268, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 269, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 270, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 271, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 272, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 273, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 274, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 5 / 9
iteration step 275, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 276, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 277, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 278, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 279, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 280, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 281, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 282, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 283, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 284, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 285, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 286, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 287, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 288, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 289, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 290, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 291, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 292, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 293, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 294, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 295, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 296, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 297, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 298, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 299, G_loss: 0.36801, step_acc: 6.91639, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 300, G_loss: 0.36802, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 301, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 302, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 303, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 304, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 305, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 306, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 307, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 308, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 309, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 310, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 311, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 312, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 313, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 314, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 315, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 316, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 317, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 318, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 319, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 320, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 321, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 322, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 323, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 324, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 325, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 326, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 327, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 328, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 329, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 6 / 9
iteration step 330, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 331, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 332, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 333, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 334, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 335, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 336, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 337, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 338, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 339, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 340, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 341, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 342, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 343, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 344, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 345, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 346, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 347, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 348, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 349, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 350, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 351, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 352, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 353, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 354, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 355, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 356, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 357, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 358, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 359, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 360, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 361, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 362, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 363, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 364, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 365, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 366, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 367, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 368, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 369, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 370, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 371, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 372, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 373, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 374, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 375, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 376, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 377, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 378, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 379, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 380, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 381, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 382, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 383, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 384, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 7 / 9
iteration step 385, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 386, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 387, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 388, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 389, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 390, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 391, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 392, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 393, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 394, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 395, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 396, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 397, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 398, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 399, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 400, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 401, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 402, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 403, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 404, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 405, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 406, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 407, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 408, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 409, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 410, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 411, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 412, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 413, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 414, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 415, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 416, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 417, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 418, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 419, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 420, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 421, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 422, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 423, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 424, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 425, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 426, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 427, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 428, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 429, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 430, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 431, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 432, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 433, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 434, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 435, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 436, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 437, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 438, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 439, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 8 / 9
iteration step 440, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 441, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 442, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 443, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 444, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 445, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 446, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 447, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 448, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 449, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 450, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 451, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 452, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 453, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 454, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 455, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 456, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 457, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 458, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 459, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 460, G_loss: 0.36801, step_acc: 6.91637, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 461, G_loss: 0.36802, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 462, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 463, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 464, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 465, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 466, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 467, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 468, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 469, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 470, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 471, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 472, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 473, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 474, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 475, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 476, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 477, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 478, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 479, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 480, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 481, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 482, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 483, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 484, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 485, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 486, G_loss: 0.36801, step_acc: 6.91633, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 487, G_loss: 0.36802, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 488, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 489, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 490, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 491, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 492, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 493, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
iteration step 494, G_loss: 0.36801, step_acc: 6.91643, grid_scale: 1 / 5, strokes: 9 / 9
rendering canvas...
iteration step 0, G_loss: 0.36801, step_acc: 7.67604, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 1, G_loss: 0.33498, step_acc: 7.67607, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 2, G_loss: 0.33498, step_acc: 7.67591, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 3, G_loss: 0.33499, step_acc: 7.67603, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 4, G_loss: 0.33498, step_acc: 7.67605, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 5, G_loss: 0.33498, step_acc: 7.67605, grid_scale: 2 / 5, strokes: 1 / 9
iteration step 6, G_loss: 0.33498, step_acc: 7.67605, grid_scale: 2 / 5, strokes: 1 / 9
